ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,species,direction
GO:0000779,"condensed chromosome, centromeric region",23/1404,65/12131,0.353846153846154,3.05734166118782,6.01667083629211,4.39098843543858e-07,2.81901457555157e-05,2.69005817834237e-05,WBGene00001831/WBGene00010198/WBGene00000098/WBGene00000099/WBGene00000250/WBGene00001829/WBGene00001830/WBGene00001832/WBGene00001833/WBGene00001869/WBGene00002047/WBGene00003160/WBGene00003576/WBGene00003912/WBGene00004042/WBGene00004044/WBGene00004721/WBGene00008641/WBGene00013209/WBGene00015515/WBGene00016387/WBGene00017643/WBGene00020392,23,Caenorhabditis elegans,up
GO:0098687,chromosomal region,29/1404,96/12131,0.302083333333333,2.6100946699905,5.72979119324114,6.94141908839575e-07,3.38255888510808e-05,3.22782303842089e-05,WBGene00001831/WBGene00010198/WBGene00045237/WBGene00000098/WBGene00000099/WBGene00000250/WBGene00001829/WBGene00001830/WBGene00001832/WBGene00001833/WBGene00001869/WBGene00002047/WBGene00003160/WBGene00003576/WBGene00003912/WBGene00004042/WBGene00004044/WBGene00004721/WBGene00006618/WBGene00008641/WBGene00008710/WBGene00010195/WBGene00013209/WBGene00015515/WBGene00016381/WBGene00016387/WBGene00017643/WBGene00019595/WBGene00020392,29,Caenorhabditis elegans,up
GO:0000776,kinetochore,22/1404,62/12131,0.354838709677419,3.06591765462733,5.89994580152657,7.37629663419207e-07,3.38255888510808e-05,3.22782303842089e-05,WBGene00001831/WBGene00010198/WBGene00000098/WBGene00000099/WBGene00000250/WBGene00001829/WBGene00001830/WBGene00001832/WBGene00001869/WBGene00002047/WBGene00003160/WBGene00003576/WBGene00003912/WBGene00004042/WBGene00004044/WBGene00004721/WBGene00008641/WBGene00013209/WBGene00015515/WBGene00016387/WBGene00017643/WBGene00020392,22,Caenorhabditis elegans,up
GO:0000775,"chromosome, centromeric region",25/1404,78/12131,0.320512820512821,2.76933121484404,5.67131378196602,1.19231403778848e-06,4.78416007662628e-05,4.56530769732168e-05,WBGene00001831/WBGene00010198/WBGene00000098/WBGene00000099/WBGene00000250/WBGene00001829/WBGene00001830/WBGene00001832/WBGene00001833/WBGene00001869/WBGene00002047/WBGene00003160/WBGene00003576/WBGene00003912/WBGene00004042/WBGene00004044/WBGene00004721/WBGene00008641/WBGene00013209/WBGene00015515/WBGene00016381/WBGene00016387/WBGene00017643/WBGene00019595/WBGene00020392,25,Caenorhabditis elegans,up
GO:0000795,synaptonemal complex,9/1404,13/12131,0.692307692307692,5.98175542406312,6.50149777745567,1.68293023400484e-06,5.40220605115552e-05,5.15508103258323e-05,WBGene00001862/WBGene00002032/WBGene00002033/WBGene00002034/WBGene00006375/WBGene00006376/WBGene00006976/WBGene00018867/WBGene00019247,9,Caenorhabditis elegans,up
GO:0099086,synaptonemal structure,9/1404,13/12131,0.692307692307692,5.98175542406312,6.50149777745567,1.68293023400484e-06,5.40220605115552e-05,5.15508103258323e-05,WBGene00001862/WBGene00002032/WBGene00002033/WBGene00002034/WBGene00006375/WBGene00006376/WBGene00006976/WBGene00018867/WBGene00019247,9,Caenorhabditis elegans,up
GO:0000228,nuclear chromosome,27/1404,95/12131,0.284210526315789,2.45566801619433,5.15297300073633,6.05180520051441e-06,0.000176602679033193,0.000168523953430593,WBGene00004180/WBGene00000098/WBGene00000099/WBGene00001862/WBGene00001867/WBGene00002032/WBGene00002033/WBGene00002034/WBGene00003184/WBGene00003912/WBGene00004297/WBGene00004775/WBGene00004985/WBGene00006375/WBGene00006376/WBGene00006976/WBGene00008921/WBGene00009287/WBGene00011600/WBGene00011601/WBGene00012650/WBGene00012651/WBGene00013857/WBGene00017641/WBGene00018867/WBGene00019247/WBGene00022043,27,Caenorhabditis elegans,up
GO:0043186,P granule,25/1404,90/12131,0.277777777777778,2.40008705286483,4.82302852041838,2.04377305628013e-05,0.000468607965047088,0.00044717139802821,WBGene00006449/WBGene00011910/WBGene00001402/WBGene00001595/WBGene00001597/WBGene00001598/WBGene00001599/WBGene00003507/WBGene00003992/WBGene00003993/WBGene00003994/WBGene00004027/WBGene00004178/WBGene00004244/WBGene00004914/WBGene00004916/WBGene00004984/WBGene00010734/WBGene00011061/WBGene00011945/WBGene00013214/WBGene00017641/WBGene00019219/WBGene00022034/WBGene00022792,25,Caenorhabditis elegans,up
GO:0045495,pole plasm,25/1404,90/12131,0.277777777777778,2.40008705286483,4.82302852041838,2.04377305628013e-05,0.000468607965047088,0.00044717139802821,WBGene00006449/WBGene00011910/WBGene00001402/WBGene00001595/WBGene00001597/WBGene00001598/WBGene00001599/WBGene00003507/WBGene00003992/WBGene00003993/WBGene00003994/WBGene00004027/WBGene00004178/WBGene00004244/WBGene00004914/WBGene00004916/WBGene00004984/WBGene00010734/WBGene00011061/WBGene00011945/WBGene00013214/WBGene00017641/WBGene00019219/WBGene00022034/WBGene00022792,25,Caenorhabditis elegans,up
GO:0060293,germ plasm,25/1404,90/12131,0.277777777777778,2.40008705286483,4.82302852041838,2.04377305628013e-05,0.000468607965047088,0.00044717139802821,WBGene00006449/WBGene00011910/WBGene00001402/WBGene00001595/WBGene00001597/WBGene00001598/WBGene00001599/WBGene00003507/WBGene00003992/WBGene00003993/WBGene00003994/WBGene00004027/WBGene00004178/WBGene00004244/WBGene00004914/WBGene00004916/WBGene00004984/WBGene00010734/WBGene00011061/WBGene00011945/WBGene00013214/WBGene00017641/WBGene00019219/WBGene00022034/WBGene00022792,25,Caenorhabditis elegans,up
GO:0036464,cytoplasmic ribonucleoprotein granule,35/1404,151/12131,0.231788079470199,2.00272164676138,4.48554552942851,3.91540347780098e-05,0.000837896344249411,0.000799566604940412,WBGene00006449/WBGene00011910/WBGene00012904/WBGene00013107/WBGene00016212/WBGene00020707/WBGene00021998/WBGene00001402/WBGene00001595/WBGene00001597/WBGene00001598/WBGene00001599/WBGene00003077/WBGene00003504/WBGene00003507/WBGene00003992/WBGene00003993/WBGene00003994/WBGene00004027/WBGene00004094/WBGene00004178/WBGene00004244/WBGene00004914/WBGene00004916/WBGene00004984/WBGene00007624/WBGene00010734/WBGene00011061/WBGene00011945/WBGene00013214/WBGene00017356/WBGene00017641/WBGene00019219/WBGene00022034/WBGene00022792,35,Caenorhabditis elegans,up
GO:0035770,ribonucleoprotein granule,35/1404,153/12131,0.228758169934641,1.97654227882986,4.3976374825448,5.23456843047037e-05,0.00105018529136312,0.00100214435083347,WBGene00006449/WBGene00011910/WBGene00012904/WBGene00013107/WBGene00016212/WBGene00020707/WBGene00021998/WBGene00001402/WBGene00001595/WBGene00001597/WBGene00001598/WBGene00001599/WBGene00003077/WBGene00003504/WBGene00003507/WBGene00003992/WBGene00003993/WBGene00003994/WBGene00004027/WBGene00004094/WBGene00004178/WBGene00004244/WBGene00004914/WBGene00004916/WBGene00004984/WBGene00007624/WBGene00010734/WBGene00011061/WBGene00011945/WBGene00013214/WBGene00017356/WBGene00017641/WBGene00019219/WBGene00022034/WBGene00022792,35,Caenorhabditis elegans,up
GO:0005581,collagen trimer,37/1404,166/12131,0.22289156626506,1.92585298458792,4.34524769104158,5.85737332090423e-05,0.00110600990353545,0.0010554152547264,WBGene00000256/WBGene00000596/WBGene00000601/WBGene00000612/WBGene00000616/WBGene00000625/WBGene00000636/WBGene00000646/WBGene00000655/WBGene00000657/WBGene00000666/WBGene00000667/WBGene00000668/WBGene00000671/WBGene00000683/WBGene00000684/WBGene00000688/WBGene00000694/WBGene00000700/WBGene00000703/WBGene00000707/WBGene00000712/WBGene00000719/WBGene00000720/WBGene00000722/WBGene00000725/WBGene00000727/WBGene00000732/WBGene00000737/WBGene00000746/WBGene00000752/WBGene00001066/WBGene00001071/WBGene00003057/WBGene00005017/WBGene00007274/WBGene00000751,37,Caenorhabditis elegans,up
GO:0005682,U5 snRNP,6/1404,11/12131,0.545454545454545,4.71289821289821,4.45690000251679,0.000655347289938529,0.0116870266705704,0.0111524012498311,WBGene00004914/WBGene00004915/WBGene00004916/WBGene00004917/WBGene00009320/WBGene00044916,6,Caenorhabditis elegans,up
GO:0016442,RISC complex,8/1404,22/12131,0.363636363636364,3.14193214193214,3.63779082073296,0.00226440323013399,0.0382564966775268,0.0365064454276449,WBGene00006449/WBGene00011910/WBGene00020707/WBGene00004094/WBGene00007624/WBGene00011061/WBGene00011945/WBGene00017641,8,Caenorhabditis elegans,up
GO:0005581,collagen trimer,32/662,166/12131,0.192771084337349,3.53248644123321,7.89298795731567,3.05227058180332e-10,7.84433539523453e-08,7.55035354446085e-08,WBGene00000627/WBGene00000650/WBGene00000695/WBGene00000738/WBGene00001075/WBGene00001076/WBGene00000610/WBGene00000617/WBGene00000628/WBGene00000648/WBGene00000676/WBGene00000679/WBGene00000682/WBGene00000684/WBGene00000756/WBGene00000603/WBGene00000614/WBGene00000616/WBGene00000673/WBGene00000677/WBGene00000681/WBGene00000723/WBGene00000749/WBGene00001070/WBGene00001071/WBGene00000672/WBGene00000683/WBGene00000687/WBGene00000696/WBGene00005016/WBGene00005017/WBGene00005018,32,Caenorhabditis elegans,down
GO:0031462,Cul2-RING ubiquitin ligase complex,7/662,24/12131,0.291666666666667,5.34472557905337,5.11854256587983,0.000213568833238294,0.0274435950711208,0.0264150925321048,WBGene00010585/WBGene00013509/WBGene00018561/WBGene00018766/WBGene00019239/WBGene00021053/WBGene00021463,7,Caenorhabditis elegans,down
GO:0022626,cytosolic ribosome,22/30,162/5632,0.135802469135802,25.4946502057613,23.1481839463898,1.40391339830138e-28,5.05408823388496e-27,3.99006965833023e-27,RDN58-1/YBR189W/YDL075W/YDR447C/YEL054C/YER131W/YFR031C-A/YGL147C/YHL033C/YIL018W/YIL069C/YJL177W/YJL190C/YKL006W/YLR061W/YLR406C/YML026C/YML063W/YMR143W/YNL302C/YOL120C/YOR312C,22,Saccharomyces cerevisiae,down
GO:0044391,ribosomal subunit,22/30,228/5632,0.0964912280701754,18.1146198830409,19.30451299746,3.68463867007024e-25,6.63234960612642e-24,5.23606547852086e-24,RDN58-1/YBR189W/YDL075W/YDR447C/YEL054C/YER131W/YFR031C-A/YGL147C/YHL033C/YIL018W/YIL069C/YJL177W/YJL190C/YKL006W/YLR061W/YLR406C/YML026C/YML063W/YMR143W/YNL302C/YOL120C/YOR312C,22,Saccharomyces cerevisiae,down
GO:0005840,ribosome,22/30,258/5632,0.0852713178294574,16.0082687338501,18.0581583996893,6.07300454952347e-24,7.28760545942816e-23,5.7533727311275e-23,RDN58-1/YBR189W/YDL075W/YDR447C/YEL054C/YER131W/YFR031C-A/YGL147C/YHL033C/YIL018W/YIL069C/YJL177W/YJL190C/YKL006W/YLR061W/YLR406C/YML026C/YML063W/YMR143W/YNL302C/YOL120C/YOR312C,22,Saccharomyces cerevisiae,down
GO:0022625,cytosolic large ribosomal subunit,13/30,85/5632,0.152941176470588,28.7121568627451,18.8379026114101,7.94468048344131e-17,7.15021243509718e-16,5.64490455402409e-16,RDN58-1/YDL075W/YEL054C/YFR031C-A/YGL147C/YHL033C/YIL018W/YJL177W/YKL006W/YLR061W/YLR406C/YOL120C/YOR312C,13,Saccharomyces cerevisiae,down
GO:0015934,large ribosomal subunit,13/30,133/5632,0.0977443609022556,18.3498746867168,14.8170634891718,3.3477922988345e-14,2.41041045516084e-13,1.9029556224954e-13,RDN58-1/YDL075W/YEL054C/YFR031C-A/YGL147C/YHL033C/YIL018W/YJL177W/YKL006W/YLR061W/YLR406C/YOL120C/YOR312C,13,Saccharomyces cerevisiae,down
GO:0022627,cytosolic small ribosomal subunit,9/30,60/5632,0.15,28.16,15.476818006554,1.14047450999418e-11,6.8428470599651e-11,5.40224767891982e-11,YBR189W/YDR447C/YER131W/YIL069C/YJL190C/YML026C/YML063W/YMR143W/YNL302C,9,Saccharomyces cerevisiae,down
GO:0015935,small ribosomal subunit,9/30,95/5632,0.0947368421052632,17.7852631578947,12.0735374663651,8.04880394046293e-10,4.13938488366665e-09,3.26793543447367e-09,YBR189W/YDR447C/YER131W/YIL069C/YJL190C/YML026C/YML063W/YMR143W/YNL302C,9,Saccharomyces cerevisiae,down
GO:0030686,90S preribosome,4/30,91/5632,0.043956043956044,8.25201465201465,5.10348840900746,0.00126757362234159,0.00570408130053717,0.00450322207937145,YBR189W/YER131W/YML063W/YMR143W,4,Saccharomyces cerevisiae,down
GO:0030684,preribosome,5/30,167/5632,0.029940119760479,5.62075848303393,4.43566011516253,0.00168591107105223,0.00674364428420891,0.00532392969805967,YBR189W/YER131W/YJL177W/YML063W/YMR143W,5,Saccharomyces cerevisiae,down
GO:0031976,plastid thylakoid,379/4947,450/25260,0.842222222222222,4.30049188060104,34.8629024597151,1.21385854447996e-196,3.36238816820948e-194,2.95159288184073e-194,AT1G31330/AT1G02560/AT1G03130/AT1G03600/AT1G03630/AT1G05385/AT1G06430/AT1G06680/AT1G06690/AT1G07320/AT1G08520/AT1G08550/AT1G11750/AT1G11860/AT1G12250/AT1G12410/AT1G14150/AT1G14345/AT1G15820/AT1G15980/AT1G16790/AT1G16880/AT1G18170/AT1G18730/AT1G19150/AT1G20020/AT1G20340/AT1G20810/AT1G21500/AT1G21600/AT1G22700/AT1G24490/AT1G29390/AT1G29395/AT1G29670/AT1G29910/AT1G29920/AT1G29930/AT1G30380/AT1G32060/AT1G33810/AT1G34000/AT1G42970/AT1G44575/AT1G45474/AT1G49970/AT1G50020/AT1G50250/AT1G50450/AT1G51110/AT1G51400/AT1G52220/AT1G52230/AT1G54500/AT1G54520/AT1G54780/AT1G55480/AT1G55670/AT1G56500/AT1G61520/AT1G64150/AT1G64510/AT1G64680/AT1G64770/AT1G65260/AT1G66670/AT1G67090/AT1G67700/AT1G67740/AT1G68590/AT1G70760/AT1G71480/AT1G71500/AT1G72640/AT1G73110/AT1G73885/AT1G73990/AT1G74470/AT1G74640/AT1G74730/AT1G74880/AT1G75690/AT1G76100/AT1G76450/AT1G77090/AT1G77490/AT1G78915/AT1G79040/AT1G79850/AT1G80030/AT2G01110/AT2G01590/AT2G01870/AT2G01918/AT2G05070/AT2G05100/AT2G05620/AT2G06520/AT2G10940/AT2G17730/AT2G17972/AT2G18710/AT2G20260/AT2G20890/AT2G21330/AT2G21530/AT2G21960/AT2G21970/AT2G22360/AT2G23670/AT2G24020/AT2G25080/AT2G25625/AT2G26340/AT2G26500/AT2G26900/AT2G27290/AT2G28800/AT2G29180/AT2G29650/AT2G30390/AT2G30570/AT2G30950/AT2G31040/AT2G33800/AT2G34430/AT2G34460/AT2G34860/AT2G35410/AT2G35490/AT2G36145/AT2G36250/AT2G37220/AT2G38540/AT2G39470/AT2G39730/AT2G40100/AT2G42130/AT2G42220/AT2G42975/AT2G43560/AT2G43630/AT2G43710/AT2G44920/AT2G45150/AT2G45180/AT2G45770/AT2G46820/AT2G47450/AT2G47910/AT2G47940/AT3G01440/AT3G01480/AT3G01500/AT3G02450/AT3G02730/AT3G04790/AT3G05410/AT3G07700/AT3G08920/AT3G08940/AT3G09050/AT3G10060/AT3G10130/AT3G12345/AT3G14110/AT3G15110/AT3G15360/AT3G15520/AT3G16000/AT3G16140/AT3G16250/AT3G17930/AT3G18110/AT3G18890/AT3G19220/AT3G21200/AT3G23400/AT3G23840/AT3G24590/AT3G25480/AT3G25760/AT3G25770/AT3G26060/AT3G26070/AT3G26080/AT3G26580/AT3G26650/AT3G26740/AT3G27110/AT3G27160/AT3G27690/AT3G27830/AT3G27850/AT3G27925/AT3G44880/AT3G45140/AT3G46610/AT3G46780/AT3G47070/AT3G47470/AT3G47860/AT3G50820/AT3G51510/AT3G51820/AT3G52150/AT3G52230/AT3G52750/AT3G53460/AT3G53470/AT3G53560/AT3G54890/AT3G55250/AT3G55330/AT3G56010/AT3G56650/AT3G56910/AT3G56940/AT3G57560/AT3G58010/AT3G59780/AT3G60370/AT3G60620/AT3G61320/AT3G61470/AT3G61870/AT3G62030/AT3G63140/AT3G63160/AT3G63490/AT3G63540/AT4G01050/AT4G01150/AT4G01690/AT4G02530/AT4G02770/AT4G03280/AT4G03520/AT4G04020/AT4G04330/AT4G04640/AT4G04850/AT4G05180/AT4G09010/AT4G09350/AT4G09650/AT4G10340/AT4G11960/AT4G12800/AT4G13010/AT4G13200/AT4G13500/AT4G13670/AT4G14210/AT4G14870/AT4G15510/AT4G17600/AT4G17740/AT4G18370/AT4G19830/AT4G20130/AT4G20360/AT4G21280/AT4G22240/AT4G22890/AT4G23890/AT4G24770/AT4G24930/AT4G25080/AT4G27440/AT4G27700/AT4G28025/AT4G28660/AT4G28750/AT4G31530/AT4G32260/AT4G32770/AT4G33010/AT4G33510/AT4G34190/AT4G35250/AT4G35440/AT4G37200/AT4G37920/AT4G37925/AT4G37930/AT4G39710/AT4G39960/AT5G01530/AT5G02120/AT5G02160/AT5G03880/AT5G05740/AT5G07020/AT5G08050/AT5G08540/AT5G08740/AT5G11450/AT5G12130/AT5G12860/AT5G13120/AT5G13410/AT5G14740/AT5G14910/AT5G16620/AT5G16660/AT5G17170/AT5G18660/AT5G19940/AT5G20140/AT5G20720/AT5G21430/AT5G21930/AT5G22640/AT5G23040/AT5G23060/AT5G23120/AT5G24490/AT5G28750/AT5G35100/AT5G35170/AT5G35630/AT5G36120/AT5G37360/AT5G38520/AT5G38660/AT5G39830/AT5G42070/AT5G42270/AT5G42650/AT5G42765/AT5G43750/AT5G44650/AT5G44660/AT5G45390/AT5G45680/AT5G46110/AT5G46390/AT5G47110/AT5G48220/AT5G50920/AT5G51545/AT5G52440/AT5G52780/AT5G52970/AT5G53490/AT5G54270/AT5G54290/AT5G55280/AT5G55710/AT5G58260/AT5G58870/AT5G59400/AT5G64040/AT5G64290/AT5G64580/AT5G66190/AT5G66570/ATCG00020/ATCG00120/ATCG00130/ATCG00150/ATCG00270/ATCG00280/ATCG00340/ATCG00350/ATCG00470/ATCG00480/ATCG00490/ATCG00540/ATCG00670/ATCG00680/ATCG00720/ATCG00730/ATCG00740/ATCG00780/ATCG01110/AT3G14440/AT5G01600,379,Arabidopsis thaliana,up
GO:0009534,chloroplast thylakoid,375/4947,445/25260,0.842696629213483,4.30291426196333,34.6906281199464,1.03257348470994e-194,1.43011427632327e-192,1.25539197351577e-192,AT1G31330/AT1G02560/AT1G03130/AT1G03600/AT1G03630/AT1G05385/AT1G06430/AT1G06680/AT1G06690/AT1G07320/AT1G08520/AT1G08550/AT1G11750/AT1G11860/AT1G12250/AT1G12410/AT1G14150/AT1G14345/AT1G15820/AT1G15980/AT1G16790/AT1G16880/AT1G18170/AT1G18730/AT1G19150/AT1G20020/AT1G20340/AT1G20810/AT1G21500/AT1G21600/AT1G22700/AT1G24490/AT1G29390/AT1G29395/AT1G29670/AT1G29910/AT1G29920/AT1G29930/AT1G30380/AT1G32060/AT1G33810/AT1G34000/AT1G42970/AT1G44575/AT1G45474/AT1G49970/AT1G50020/AT1G50250/AT1G50450/AT1G51110/AT1G51400/AT1G52220/AT1G52230/AT1G54500/AT1G54520/AT1G54780/AT1G55480/AT1G55670/AT1G56500/AT1G61520/AT1G64150/AT1G64510/AT1G64680/AT1G64770/AT1G65260/AT1G66670/AT1G67090/AT1G67700/AT1G67740/AT1G68590/AT1G70760/AT1G71480/AT1G71500/AT1G72640/AT1G73110/AT1G73885/AT1G73990/AT1G74470/AT1G74640/AT1G74730/AT1G74880/AT1G75690/AT1G76100/AT1G76450/AT1G77090/AT1G77490/AT1G78915/AT1G79040/AT1G79850/AT1G80030/AT2G01110/AT2G01590/AT2G01870/AT2G01918/AT2G05070/AT2G05100/AT2G05620/AT2G06520/AT2G10940/AT2G17730/AT2G17972/AT2G18710/AT2G20260/AT2G20890/AT2G21330/AT2G21530/AT2G21960/AT2G21970/AT2G22360/AT2G23670/AT2G24020/AT2G25080/AT2G25625/AT2G26340/AT2G26500/AT2G26900/AT2G27290/AT2G28800/AT2G29180/AT2G29650/AT2G30570/AT2G30950/AT2G31040/AT2G33800/AT2G34430/AT2G34460/AT2G34860/AT2G35490/AT2G36145/AT2G36250/AT2G37220/AT2G38540/AT2G39470/AT2G39730/AT2G40100/AT2G42130/AT2G42220/AT2G42975/AT2G43560/AT2G43630/AT2G43710/AT2G44920/AT2G45150/AT2G45180/AT2G45770/AT2G46820/AT2G47450/AT2G47910/AT2G47940/AT3G01440/AT3G01480/AT3G01500/AT3G02450/AT3G02730/AT3G04790/AT3G05410/AT3G07700/AT3G08920/AT3G08940/AT3G09050/AT3G10060/AT3G10130/AT3G12345/AT3G14110/AT3G15110/AT3G15360/AT3G15520/AT3G16000/AT3G16140/AT3G16250/AT3G17930/AT3G18110/AT3G18890/AT3G19220/AT3G21200/AT3G23400/AT3G23840/AT3G24590/AT3G25480/AT3G25760/AT3G25770/AT3G26060/AT3G26070/AT3G26080/AT3G26580/AT3G26650/AT3G26740/AT3G27110/AT3G27160/AT3G27690/AT3G27830/AT3G27850/AT3G27925/AT3G44880/AT3G45140/AT3G46610/AT3G46780/AT3G47070/AT3G47470/AT3G47860/AT3G50820/AT3G51510/AT3G51820/AT3G52150/AT3G52230/AT3G52750/AT3G53460/AT3G53470/AT3G53560/AT3G54890/AT3G55250/AT3G55330/AT3G56010/AT3G56650/AT3G56910/AT3G56940/AT3G57560/AT3G58010/AT3G59780/AT3G60370/AT3G60620/AT3G61320/AT3G61470/AT3G61870/AT3G62030/AT3G63140/AT3G63160/AT3G63490/AT3G63540/AT4G01050/AT4G01150/AT4G01690/AT4G02530/AT4G02770/AT4G03280/AT4G03520/AT4G04020/AT4G04330/AT4G04640/AT4G04850/AT4G05180/AT4G09010/AT4G09350/AT4G09650/AT4G10340/AT4G11960/AT4G12800/AT4G13010/AT4G13200/AT4G13500/AT4G13670/AT4G14210/AT4G14870/AT4G15510/AT4G17600/AT4G17740/AT4G18370/AT4G19830/AT4G20130/AT4G20360/AT4G21280/AT4G22240/AT4G22890/AT4G23890/AT4G24770/AT4G24930/AT4G25080/AT4G27440/AT4G27700/AT4G28025/AT4G28660/AT4G28750/AT4G32260/AT4G32770/AT4G33010/AT4G33510/AT4G34190/AT4G35250/AT4G35440/AT4G37200/AT4G37920/AT4G37925/AT4G37930/AT4G39710/AT4G39960/AT5G01530/AT5G02120/AT5G02160/AT5G03880/AT5G05740/AT5G07020/AT5G08050/AT5G08540/AT5G08740/AT5G11450/AT5G12130/AT5G12860/AT5G13120/AT5G13410/AT5G14740/AT5G14910/AT5G16620/AT5G16660/AT5G17170/AT5G18660/AT5G19940/AT5G20140/AT5G20720/AT5G21430/AT5G21930/AT5G22640/AT5G23040/AT5G23060/AT5G23120/AT5G24490/AT5G28750/AT5G35170/AT5G35630/AT5G36120/AT5G37360/AT5G38520/AT5G38660/AT5G39830/AT5G42070/AT5G42270/AT5G42650/AT5G42765/AT5G43750/AT5G44650/AT5G44660/AT5G45390/AT5G45680/AT5G46110/AT5G46390/AT5G47110/AT5G48220/AT5G50920/AT5G51545/AT5G52440/AT5G52780/AT5G52970/AT5G53490/AT5G54270/AT5G54290/AT5G55280/AT5G55710/AT5G58260/AT5G58870/AT5G59400/AT5G64040/AT5G64290/AT5G64580/AT5G66190/AT5G66570/ATCG00020/ATCG00120/ATCG00130/ATCG00150/ATCG00270/ATCG00280/ATCG00340/ATCG00350/ATCG00470/ATCG00480/ATCG00490/ATCG00540/ATCG00670/ATCG00680/ATCG00720/ATCG00730/ATCG00740/ATCG00780/ATCG01110/AT3G14440/AT5G01600,375,Arabidopsis thaliana,up
