organelle,human_ensembl,unique_species,species_list,fisher_stat,fisher_p,fisher_padj,direction_conserved
Extracellular,ENSG00000106397,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",104.194846609751,1.49695651559657e-08,3.83366912530829e-08,down
Extracellular,ENSG00000185739,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",118.784267107272,3.76115248022117e-13,1.36179658766628e-12,down
Extracellular,ENSG00000011201,3,"Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Caenorhabditis elegans,Homo sapiens,Homo sapiens,Drosophila melanogaster",168.214430323262,1.92715112989883e-25,1.55654514337982e-24,down
Extracellular,ENSG00000130720,3,"Mus musculus,Drosophila melanogaster,Drosophila melanogaster,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",45.5471528843078,0.000929655424934243,0.0013191056705148,down
Extracellular,ENSG00000166147,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",36.7700486446458,0.0250670971020571,0.0295735415248989,mixed
Extracellular,ENSG00000138829,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",61.0662710925384,0.00146729805152748,0.00200086097935565,mixed
Extracellular,ENSG00000142449,3,"Drosophila melanogaster,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Homo sapiens,Homo sapiens,Drosophila melanogaster",66.1091242473182,2.03354023249355e-07,4.64177661764833e-07,down
Extracellular,ENSG00000197467,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",72.4867356685906,8.30068882191295e-06,1.47724123101841e-05,down
Extracellular,ENSG00000091136,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",22.1548956107559,0.450676362470657,0.477990081408272,mixed
Extracellular,ENSG00000172037,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",18.6015782821297,0.669784860146037,0.68373402948326,mixed
Extracellular,ENSG00000091128,3,"Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Homo sapiens,Homo sapiens,Drosophila melanogaster",183.846350721387,1.16301236564984e-19,6.10581491966165e-19,down
Extracellular,ENSG00000142798,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",190.552629686162,1.08658218200677e-17,5.18596041412322e-17,down
Extracellular,ENSG00000240583,2,"Drosophila melanogaster,Homo sapiens,Homo sapiens,Drosophila melanogaster,Homo sapiens,Homo sapiens,Drosophila melanogaster",34.0555407949091,0.00202423286258905,0.00272492885348526,down
Extracellular,ENSG00000250424,3,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Homo sapiens",60.9817709713417,5.01392811574167e-06,9.93325381420519e-06,up
Extracellular,ENSG00000158859,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",59.3571888087103,8.95085324216193e-06,1.56501805306595e-05,up
Extracellular,ENSG00000143412,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",43.2782920346858,0.00436046553243746,0.00532382419658062,up
Extracellular,ENSG00000101160,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",89.6371101718407,7.45339678901895e-08,1.77865150647043e-07,up
Extracellular,ENSG00000119699,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",45.7975301049204,0.00209957155792637,0.00279056979218062,up
Extracellular,ENSG00000154188,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",80.2293632845903,1.4852982200389e-08,3.83366912530829e-08,mixed
Extracellular,ENSG00000170961,2,"Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",59.1545017287942,7.26064757253262e-07,1.58826665649151e-06,mixed
Extracellular,ENSG00000072274,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Saccharomyces cerevisiae,Saccharomyces cerevisiae,Homo sapiens,Homo sapiens",201.557310971388,2.29719670594908e-21,1.41885678896855e-20,up
Extracellular,ENSG00000170454,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens",37.3538200630918,9.90616790002572e-06,1.67765746693984e-05,up
Extracellular,ENSG00000146070,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens",69.3740083292827,8.18006955299325e-06,1.47724123101841e-05,up
Extracellular,ENSG00000188611,3,"Mus musculus,Mus musculus,Arabidopsis thaliana,Arabidopsis thaliana,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Arabidopsis thaliana,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",76.7674447662661,2.00244687928955e-06,4.12268475147848e-06,up
Extracellular,ENSG00000172638,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",30.1060024451289,0.1159106606618,0.1294746741435,up
Extracellular,ENSG00000147852,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster",101.619094548683,1.01930086004661e-05,1.69883476674435e-05,up
Extracellular,ENSG00000065618,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",40.0213948250992,0.0107496655263073,0.0129737342558881,up
Extracellular,ENSG00000138131,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",144.218219353788,7.02887223444604e-17,3.20883297659493e-16,mixed
Extracellular,ENSG00000081277,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",35.8834035576052,0.0312512644749174,0.0360591513172124,up
Extracellular,ENSG00000135862,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",28.8613770735529,0.148861298063809,0.162817044757291,up
Extracellular,ENSG00000058085,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",66.9763418491062,1.96085335520422e-06,4.11779204592886e-06,mixed
Extracellular,ENSG00000196878,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",80.2256207181939,1.48740748037697e-08,3.83366912530829e-08,up
Extracellular,ENSG00000074803,2,"Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Homo sapiens",21.1725344405361,0.0199220834405613,0.0237706677415788,up
Extracellular,ENSG00000155066,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",153.86682581349,7.0076599617355e-16,2.83001652300857e-15,mixed
Extracellular,ENSG00000163661,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",81.7673346741749,7.97912176651798e-11,2.46414054554232e-10,mixed
Extracellular,ENSG00000204291,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",63.2877180564253,2.18091597268391e-06,4.4037726371502e-06,up
Extracellular,ENSG00000163631,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",33.4910574994777,0.0297808150333664,0.0347442842055941,up
Extracellular,ENSG00000111291,3,"Mus musculus,Drosophila melanogaster,Homo sapiens,Drosophila melanogaster,Mus musculus,Mus musculus",56.7266734181441,8.85480574453358e-08,2.06612134039117e-07,mixed
Extracellular,ENSG00000110244,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus",88.1617774563052,5.4482612648301e-12,1.84537881550697e-11,up
Extracellular,ENSG00000110245,1,"Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus",38.9394501373479,0.000372670260403237,0.000536032566333424,up
Extracellular,ENSG00000111799,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",44.0331018827219,0.0035129610017958,0.00433954006104188,up
Extracellular,ENSG00000118762,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",28.8813622033045,0.148279262286086,0.162817044757291,up
Extracellular,ENSG00000175928,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",125.837410074638,1.50132790779559e-16,6.30557721274149e-16,up
Extracellular,ENSG00000138759,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",63.7008431459939,6.23092068740967e-06,1.18953940396003e-05,up
Extracellular,ENSG00000128422,2,"Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",75.2969114300143,2.08741345461044e-10,6.24016887348062e-10,up
Extracellular,ENSG00000162552,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",224.903468149423,1.42158489117633e-35,1.35696739612286e-34,up
Extracellular,ENSG00000150893,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",140.17264404674,3.34323572407075e-19,1.67161786203538e-18,mixed
Extracellular,ENSG00000128606,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",67.9007137294632,3.99474903692936e-07,8.92443933782092e-07,up
Extracellular,ENSG00000130208,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",52.8000502603706,0.000242161493801295,0.000353152178460222,up
Extracellular,ENSG00000159166,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",63.1411212049318,7.5742042711417e-06,1.42016330083907e-05,up
Extracellular,ENSG00000197747,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",59.1038814209635,3.02966728664144e-05,4.74798604622912e-05,up
Extracellular,ENSG00000215853,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens",66.1437945666805,2.86574782772977e-11,9.40323505973831e-11,mixed
Extracellular,ENSG00000119862,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",170.208531940495,1.87859676777052e-13,7.04473787913945e-13,up
Extracellular,ENSG00000140450,3,"Mus musculus,Mus musculus,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster,Drosophila melanogaster",219.880626340393,1.51775402327742e-14,5.90237675718995e-14,mixed
Extracellular,ENSG00000170927,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",51.4609279254837,0.000136386238981079,0.000202134393723713,up
Extracellular,ENSG00000164825,2,"Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus",50.1626681021072,2.15961840374457e-05,3.48861434451046e-05,up
Extracellular,ENSG00000186847,2,"Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Homo sapiens",22.4168317609806,0.0331051581203592,0.0377830608982361,up
Extracellular,ENSG00000049192,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",267.642638614754,2.88957254445095e-32,2.52837597639458e-31,up
Extracellular,ENSG00000185585,3,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",96.3506478853954,7.1034408514585e-08,1.73456113814684e-07,up
Extracellular,ENSG00000138185,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",44.6212353275018,0.00296342042408533,0.0037946237137678,up
Extracellular,ENSG00000186907,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",53.6515845415963,6.5143282316872e-05,9.91310817865444e-05,up
Extracellular,ENSG00000170412,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",76.5694334983539,5.89076688874432e-08,1.47269172218608e-07,up
Extracellular,ENSG00000205076,1,"Homo sapiens,Homo sapiens",4.02548122592738,0.402568324663303,0.431323204996396,mixed
Extracellular,ENSG00000178934,2,"Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",36.2419766430372,0.0026777199517794,0.00347111845601033,up
Extracellular,ENSG00000096696,2,"Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",62.6155988165088,9.09200964162122e-06,1.56501805306595e-05,up
Extracellular,ENSG00000100342,1,"Homo sapiens,Homo sapiens,Homo sapiens,Homo sapiens",6.6359155812179,0.576374405795512,0.605193126085288,mixed
Extracellular,ENSG00000100336,2,"Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",83.0919225541437,0.00125105916597752,0.00172843700562684,up
Extracellular,ENSG00000186081,2,"Mus musculus,Mus musculus,Homo sapiens,Mus musculus,Mus musculus,Mus musculus,Homo sapiens,Homo sapiens",51.7546450481154,1.19988760661156e-05,1.96856560459709e-05,mixed
Extracellular,ENSG00000106278,4,"Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Caenorhabditis elegans,Drosophila melanogaster,Mus musculus,Homo sapiens,Drosophila melanogaster,Caenorhabditis elegans,Mus musculus,Mus musculus,Caenorhabditis elegans,Caenorhabditis elegans,Mus musculus,Homo sapiens,Homo sapiens,Drosophila melanogaster",180.585624379477,1.15136380025786e-16,5.03721662612812e-16,up
