cofactor_id,cofactor_name,cofactor_function,rn,ec,hsa_gene,entrez
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02678,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02678,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02678,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02683,ec:1.1.1.141,hsa:3248,3248
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02695,ec:1.2.1.5,hsa:218,218
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02695,ec:1.2.1.5,hsa:221,221
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02695,ec:1.2.1.5,hsa:222,222
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02819,ec:1.1.1.21,hsa:231,231
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02819,ec:1.1.1.21,hsa:441282,441282
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02819,ec:1.1.1.21,hsa:57016,57016
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02840,ec:1.1.1.145,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02840,ec:1.1.1.145,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02840,ec:5.3.3.1,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02840,ec:5.3.3.1,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02878,ec:1.1.1.1,hsa:124,124
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02878,ec:1.1.1.1,hsa:125,125
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02878,ec:1.1.1.1,hsa:126,126
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02878,ec:1.1.1.1,hsa:127,127
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02878,ec:1.1.1.1,hsa:128,128
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02878,ec:1.1.1.1,hsa:130,130
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02878,ec:1.1.1.1,hsa:131,131
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02940,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02940,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02940,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02940,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02940,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02957,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02957,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02957,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02957,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02957,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R02964,ec:1.6.5.2,hsa:1728,1728
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03048,ec:1.1.1.315,hsa:5959,5959
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:100861540,100861540
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:107987478,107987478
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:107987479,107987479
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:11283,11283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1543,1543
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1544,1544
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1545,1545
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1551,1551
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1553,1553
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1558,1558
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1562,1562
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1564,1564
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1565,1565
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1572,1572
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1573,1573
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1577,1577
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1579,1579
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:1580,1580
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:199974,199974
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:260293,260293
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:284541,284541
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:29785,29785
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:57834,57834
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:64816,64816
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03088,ec:1.14.14.1,hsa:66002,66002
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03102,ec:1.2.1.31,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03104,ec:1.1.1.27,hsa:160287,160287
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03104,ec:1.1.1.27,hsa:3939,3939
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03104,ec:1.1.1.27,hsa:3945,3945
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03104,ec:1.1.1.27,hsa:3948,3948
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03104,ec:1.1.1.27,hsa:92483,92483
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03176,ec:1.1.1.145,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03176,ec:1.1.1.145,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03283,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03283,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03283,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03283,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03283,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03283,ec:1.2.1.47,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03291,ec:1.5.1.2,hsa:29920,29920
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03291,ec:1.5.1.2,hsa:5831,5831
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03291,ec:1.5.1.2,hsa:65263,65263
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03300,ec:1.2.1.5,hsa:218,218
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03300,ec:1.2.1.5,hsa:221,221
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03300,ec:1.2.1.5,hsa:222,222
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03327,ec:1.1.1.145,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03327,ec:1.1.1.145,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03327,ec:5.3.3.1,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03327,ec:5.3.3.1,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03406,ec:1.1.1.51,hsa:340811,340811
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03406,ec:1.1.1.51,hsa:8644,8644
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03431,ec:1.1.1.37,hsa:4190,4190
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03431,ec:1.1.1.37,hsa:4191,4191
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03643,ec:1.6.5.2,hsa:1728,1728
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03815,ec:1.8.1.4,hsa:1738,1738
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03816,ec:1.6.5.2,hsa:1728,1728
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03863,ec:1.3.1.48,hsa:145482,145482
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03863,ec:1.3.1.48,hsa:22949,22949
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03863,ec:1.3.1.48,hsa:284273,284273
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03869,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03869,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03869,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03869,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03869,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03889,ec:1.2.1.32,hsa:64577,64577
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03913,ec:1.8.1.8,hsa:158046,158046
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R03913,ec:1.8.1.8,hsa:64359,64359
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04065,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04065,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04065,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04065,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04065,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04163,ec:1.1.1.145,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04163,ec:1.1.1.145,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04163,ec:5.3.3.1,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04163,ec:5.3.3.1,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04176,ec:2.4.2.30,hsa:10038,10038
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04176,ec:2.4.2.30,hsa:142,142
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04176,ec:2.4.2.30,hsa:80351,80351
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04176,ec:2.4.2.30,hsa:8658,8658
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04203,ec:1.1.1.178,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04203,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04203,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04203,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04263,ec:1.1.1.181,hsa:80270,80270
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04309,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04330,ec:1.1.1.239,hsa:3294,3294
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04330,ec:1.1.1.239,hsa:7923,7923
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04330,ec:1.1.1.239,hsa:8630,8630
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04330,ec:1.1.1.357,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04330,ec:1.1.1.357,hsa:1645,1645
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04330,ec:1.1.1.357,hsa:1646,1646
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04330,ec:1.1.1.357,hsa:340811,340811
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04330,ec:1.1.1.357,hsa:8644,8644
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04339,ec:1.5.1.25,hsa:1428,1428
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04444,ec:1.2.1.88,hsa:8659,8659
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04483,ec:1.1.1.170,hsa:50814,50814
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04506,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04506,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04506,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04506,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04506,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04556,ec:1.3.1.48,hsa:145482,145482
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04556,ec:1.3.1.48,hsa:22949,22949
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04556,ec:1.3.1.48,hsa:284273,284273
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04678,ec:1.1.1.145,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04678,ec:1.1.1.145,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04678,ec:5.3.3.1,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04678,ec:5.3.3.1,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04681,ec:1.1.1.62,hsa:3292,3292
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04681,ec:1.1.1.62,hsa:3294,3294
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04681,ec:1.1.1.62,hsa:51144,51144
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04681,ec:1.1.1.62,hsa:51478,51478
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04681,ec:1.1.1.62,hsa:79154,79154
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04681,ec:1.1.1.62,hsa:7923,7923
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04681,ec:1.1.1.62,hsa:8630,8630
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04737,ec:1.1.1.211,hsa:3030,3030
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04737,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04737,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04737,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04739,ec:1.1.1.211,hsa:3030,3030
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04739,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04739,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04739,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04741,ec:1.1.1.211,hsa:3030,3030
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04741,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04741,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04741,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04743,ec:1.1.1.211,hsa:3030,3030
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04743,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04743,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04743,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04745,ec:1.1.1.211,hsa:3030,3030
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04745,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04745,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04745,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04748,ec:1.1.1.211,hsa:3030,3030
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04748,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04748,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04748,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04805,ec:1.1.1.1,hsa:124,124
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04805,ec:1.1.1.1,hsa:125,125
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04805,ec:1.1.1.1,hsa:126,126
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04805,ec:1.1.1.1,hsa:127,127
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04805,ec:1.1.1.1,hsa:128,128
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04805,ec:1.1.1.1,hsa:130,130
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04805,ec:1.1.1.1,hsa:131,131
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04818,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04824,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04829,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04832,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04835,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04837,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04842,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04845,ec:1.1.1.50,hsa:1109,1109
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04849,ec:1.1.1.145,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04849,ec:1.1.1.145,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04849,ec:5.3.3.1,hsa:3283,3283
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04849,ec:5.3.3.1,hsa:3284,3284
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04880,ec:1.1.1.1,hsa:124,124
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04880,ec:1.1.1.1,hsa:125,125
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04880,ec:1.1.1.1,hsa:126,126
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04880,ec:1.1.1.1,hsa:127,127
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04880,ec:1.1.1.1,hsa:128,128
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04880,ec:1.1.1.1,hsa:130,130
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04880,ec:1.1.1.1,hsa:131,131
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04882,ec:1.2.1.5,hsa:218,218
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04882,ec:1.2.1.5,hsa:221,221
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04882,ec:1.2.1.5,hsa:222,222
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04888,ec:1.2.1.5,hsa:218,218
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04888,ec:1.2.1.5,hsa:221,221
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04888,ec:1.2.1.5,hsa:222,222
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04891,ec:1.2.1.5,hsa:218,218
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04891,ec:1.2.1.5,hsa:221,221
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04891,ec:1.2.1.5,hsa:222,222
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04903,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04903,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04903,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04903,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04903,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04996,ec:1.2.1.5,hsa:218,218
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04996,ec:1.2.1.5,hsa:221,221
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R04996,ec:1.2.1.5,hsa:222,222
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05050,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05050,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05050,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05050,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05050,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05051,ec:1.2.1.88,hsa:8659,8659
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05066,ec:1.1.1.31,hsa:11112,11112
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05233,ec:1.1.1.1,hsa:124,124
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05233,ec:1.1.1.1,hsa:125,125
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05233,ec:1.1.1.1,hsa:126,126
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05233,ec:1.1.1.1,hsa:127,127
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05233,ec:1.1.1.1,hsa:128,128
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05233,ec:1.1.1.1,hsa:130,130
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05233,ec:1.1.1.1,hsa:131,131
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05234,ec:1.1.1.1,hsa:124,124
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05234,ec:1.1.1.1,hsa:125,125
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05234,ec:1.1.1.1,hsa:126,126
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05234,ec:1.1.1.1,hsa:127,127
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05234,ec:1.1.1.1,hsa:128,128
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05234,ec:1.1.1.1,hsa:130,130
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05234,ec:1.1.1.1,hsa:131,131
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05286,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05286,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05286,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05286,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05286,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05305,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05305,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R05305,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06366,ec:1.2.1.3,hsa:217,217
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06366,ec:1.2.1.3,hsa:219,219
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06366,ec:1.2.1.3,hsa:223,223
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06366,ec:1.2.1.3,hsa:224,224
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06366,ec:1.2.1.3,hsa:501,501
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06917,ec:1.1.1.1,hsa:124,124
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06917,ec:1.1.1.1,hsa:125,125
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06917,ec:1.1.1.1,hsa:126,126
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06917,ec:1.1.1.1,hsa:127,127
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06917,ec:1.1.1.1,hsa:128,128
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06917,ec:1.1.1.1,hsa:130,130
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06917,ec:1.1.1.1,hsa:131,131
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06927,ec:1.1.1.1,hsa:124,124
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06927,ec:1.1.1.1,hsa:125,125
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06927,ec:1.1.1.1,hsa:126,126
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06927,ec:1.1.1.1,hsa:127,127
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06927,ec:1.1.1.1,hsa:128,128
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06927,ec:1.1.1.1,hsa:130,130
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06927,ec:1.1.1.1,hsa:131,131
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06941,ec:1.1.1.35,hsa:1962,1962
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06941,ec:1.1.1.35,hsa:3028,3028
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06941,ec:1.1.1.35,hsa:3033,3033
C00003,NAD+,Oxidoreductase (hydride transfer),rn:R06983,ec:1.1.1.284,hsa:128,128
